mbid,artist_mb,tags_mb,listeners_lastfm
c98d40fd-f6cf-4b26-883e-eaa515ee2851,The Cranberries,rock; pop; alternative rock; irish; ireland; alternative; female vocalists; pop rock; dream pop; eire; classic pop and rock; limerick,2276320
9e0e2b01-41db-4008-bd8b-988977d6019a,The Police,rock; punk rock; british; post-punk; new wave; uk; power pop; alternative; pop rock; english; england; the police; classic pop and rock; pop/rock; pop reggae,2274662
90218af4-4d58-4821-8d41-2ee295ebbe21,Kaiser Chiefs,rock; synthpop; british; uk; indie rock; indie; alternative; britpop; dance-pop; post-punk revival; pop rock; english; rock and indie,2271009
82eb8936-7bf6-4577-8320-a2639465206d,Jason Mraz,rock; pop; alternative rock; american; acoustic rock; adult contemporary; pop rock; classic pop and rock; united states; singer/songwriter,2267801
b23e8a63-8f47-4882-b55b-df2c92ef400e,Interpol,rock; synthpop; alternative rock; american; post-punk; usa; indie rock; new york; américain; post-punk revival; alternative dance; 00s; rock and indie; male vocalists; international pony,2266280
9beb62b2-88db-4cea-801e-162cd344ee53,Beastie Boys,rock; rap; punk; american; hip-hop; electro; hip hop; usa; funk; hiphop; hardcore punk; américain; alternative hip-hop; ny; rap rock; us; rock and indie; prank calls; east coast hip hop; new york hardcore,2259629
13655113-cd16-4b43-9dca-cadbbf26ee05,Nelly Furtado,rock; pop; folk; canadian; hip hop; pop and chart; hip hop rnb and dance hall; r&b; euro/dance-pop,2258851
fabb37f8-eb2a-4cc1-a72a-b56935bbb72d,Three Days Grace,alternative rock; alternative metal,2254814
1946a82a-f927-40c2-8235-38d64f50d043,The Chemical Brothers,trip-hop; electronic; big beat; house; british; uk; techno; electronica; breakbeat; tech house; neo-psychedelia; english; trip hop; england; manchester; united kingdom; dance and electronica,2253285
f2eef649-a6d5-4114-afba-e50ab26254d2,Sum 41,rock; soundtrack; alternative rock; punk; punk rock; canadian; canada; game; video game; pop punk; vgm; rock and indie; scotty doesn't know,2238775
80cadd99-f560-41e3-babd-16292bbd248a,Marilyn Manson,rock; american; vocalist; songwriter; usa; musician,2235405
4a4ee089-93b1-4470-af9a-6ff575d32704,The Prodigy,rock; electronic; alternative rock; industrial; drum and bass; hardcore; big beat; rave; dance; british; 2005; uk; britannique; techno; electronica; breakbeat; electropunk; english; dance-punk; dance and electronica; breakbeat hardcore; hardcore hip hop; hardcore breaks,2231085
2ddd167f-5b8a-4372-b350-6ad50493bac0,The Fray,pop; seen live; pop and chart; look after you,2220416
020bfbb4-05c3-4c86-b372-17825c262094,Audioslave,rock; alternative rock; american; hard rock; post-grunge; supergroup; alternative metal; rock and indie; fixme label mess,2216177
20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,pop; country; electropop; female vocals; dance-pop; pop rock; country pop; contemporary country; teen pop; top 40; country-pop; taylor-swift; singer/songwriter; fixme label mess; hp,2203262
b9472588-93f3-4922-a1a2-74082cdf9ce8,Panic! at the Disco,alternative rock; power pop; pop rock; pop punk; chamber pop; pop and chart; united states; emo-pop; jon walker; ryan ross; spence smith; brendon urie; brent wilson; pop/rock,2199955
8dd98bdc-80ec-4e93-8509-2f46bafc09a7,Calvin Harris,electronic; dance; house; electropop; disco; dance-pop; progressive house; hip house; electro house; dance and electronica; nu-disco; uk hip hop; contemporary r&b; complextro; electro-disco; ibiza trance,2195535
f5dfa020-ad69-41cd-b3d4-fd7af0414e94,Wiz Khalifa,rap; hip hop; pop rap; hip hop rnb and dance hall,2193650
87c5dedd-371d-4a53-9f7f-80522fb7f3cb,Björk,trip-hop; rock; electronic; downtempo; soundtrack; synthpop; pop; ambient; 90s; jazz; dance; experimental; idm; a cappella; islande; islandais; iceland; icelandic; electronica; alternative; baroque pop; alternative pop; trip hop; 2000; 00s; rock and indie; 10s; progressive pop; multiple ipi; art pop; whimsically inclined,2192935
382f1005-e9ab-4684-afd4-0bdae4ee37f2,2Pac,american; hip-hop; hip hop; gangsta rap; west coast hip-hop; pop rap; g-funk; hip hop rnb and dance hall; west coast hip hop; above the rim; death by murder; death by gun; 2 pac; conscious hip hop; political hip hop; temor a la muerte; unil the end of time,2190778
af37c51c-0790-4a29-b995-456f98a6b8c9,Vampire Weekend,rock; american; usa; indie rock; indie; alternative; composer; américain; baroque pop; indie pop; neo-psychedelia; pop rap; afrobeat; indietronica; compositeur; rock and indie,2184031
b7ffd2af-418f-4be2-bdd1-22f8b48613da,Nine Inch Nails,rock; electronic; synthpop; alternative rock; industrial; industrial rock; creative commons; industrial metal; metal; american; usa; américain; electro-industrial; rock and indie; n3,2183077
4d5447d7-c61c-4120-ba1b-d7f471d385b9,John Lennon,rock; pop; folk; experimental; british; singer-songwriter; uk; britannique; classic rock; pop rock; english; united kingdom; classic pop and rock; peace; death by murder; death by gun; singer/songwriter; rock & roll; wifebeater; murdered,2179477
6e0c7c0e-cba5-4c2c-a652-38f71ef5785d,Lily Allen,synthpop; pop; ska; british; uk; britannique; electropop; dance-pop; english; pop and chart; contemporary r&b; déià - sa fonda august 1998 - and a once for the hp sauce,2171547
70248960-cb53-4ea4-943a-edb18f7d336f,Bruce Springsteen,rock; folk; cotm; american; singer-songwriter; usa; americana; américain; pop rock; contemporary folk; heartland rock; classic pop and rock; grammy winner; singer/songwriter; pop/rock,2166429
d15721d8-56b4-453d-b506-fc915b14cba2,The Black Keys,rock; blues; blues rock; rock and indie; punk blues,2163819
2e41ae9c-afd2-4f20-8f1e-17281ce9b472,Gwen Stefani,rock; pop; american; new wave; ska punk; electropop; rnb; dance-pop; pop rock; pop rap; pop and chart; united states; no doubt; contemporary r&b,2159476
cb67438a-7f50-4f2b-a6f1-2bb2729fd538,Air,trip-hop; electronic; downtempo; soundtrack; pop; chillout; ambient; jazz; french; france; français; electronica; producer; composer; lyricist; european; parolier; compositeur; producteur; dance and electronica; ambient pop,2155461
bd13909f-1c29-4c27-a874-d4aaf27c5b1a,Fleetwood Mac,rock; pop; american; blues; british; band; blues rock; jam band; soft rock; pop rock; british blues; classic pop and rock; pop/rock; fleetwood mac; british-american,2153860
1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e,Stevie Wonder,pop; funk; soul; film soundtrack; rock and indie; pop soul; grammy winner; contemporary r&b; rhythm & blues,2151195
614e3804-7d34-41ba-857f-811bad7c2b7a,Dire Straits,rock; british; uk; band; guitar; country rock; classic rock; group; 1980s; 1990s; 1970s; soft rock; pop rock; pub rock; english; classic pop and rock; sophisti-pop; rock & roll; pop/rock; id_artist,2142421
4593d49a-7f67-46ba-9ec0-126bd676286f,Flo Rida,electro; hip hop; electropop; southern hip hop; dance-pop; pop rap; hip house; hip hop rnb and dance hall; a filk artist,2135943
2f548675-008d-4332-876c-108b0c7ab9c5,Sia,downtempo; pop; australian; electropop; indie pop; dance-pop; acid jazz; chamber pop; pop and chart; mbs-333,2124548
79491354-3d83-40e3-9d8e-7592d58d790a,Deep Purple,rock; progressive rock; 70s; 80s; heavy metal; metal; british; uk; 60s; hard rock; blues rock; deep purple family; collection; art rock; classic rock; symphonic rock; english; aor; symphonic prog; classic pop and rock; deep purple; deep purple live in berlin 1973 dvd video; want to listen; anthology,2117490
ca891d65-d9b0-4258-89f7-e6ba29d83767,Iron Maiden,rock; heavy metal; progressive metal; metal; british; uk; hard rock; nwobhm; english; rock and indie; new wave of british heavy metal; 825646222902,2103789
17b53d9f-5c63-4a09-a593-dde4608e0db9,The Kinks,rock; pop; british; uk; 60s; proto-rock; britpop; baroque pop; classic rock; pop rock; garage rock; mod; english; classic pop and rock; proto-punk; rock & roll; pop/rock; beat music,2101793
f0602f55-1770-483d-89bd-4bae0d0ac086,Jennifer Lopez,electronic; pop; dance; dance-pop; pop rap; latin pop; latin; reggaeton; electro house; pop and chart; contemporary r&b,2099109
8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,Portishead,trip-hop; down-tempo; rock; electronic; downtempo; alternative rock; krautrock; british; uk; britannique; psychedelic; experimental rock; trip rock; electro-industrial; english; triphop; trip hop; dance and electronica; folktronica; electonic,2094008
bbc5b66b-d037-4f26-aecf-0b129e7f876a,Jimmy Eat World,alternative rock; american; usa; power pop; emo; américain; pop rock; pop punk; rock and indie; emo-pop,2085624
e2c00c56-8365-4160-9f40-a64682917633,Goo Goo Dolls,rock; alternative rock; classic pop and rock; ',2076608
c3f28da8-662d-4f09-bdc7-3084bf685930,Iron & Wine,folk; country; folk rock; indie; lo-fi; americana; indie folk; contemporary folk; 4ad; singer/songwriter,2076333
f46bd570-5768-462e-b84c-c7c993bbf47e,Eagles,rock; pop; american; folk rock; country rock; classic rock; soft rock; pop rock; classic pop and rock; urban cowboy; pop/rock; west coast rock,2065671
d5d97b2b-b83b-4976-814a-056d9076c8c3,The Notorious B.I.G.,rap; hip hop; gangsta rap; hip hop rnb and dance hall; east coast hip hop,2064837
985c709c-7771-4de3-9024-7bda29ebe3f9,Norah Jones,jazz; folk; blues; singer-songwriter; soul; americana; female vocalists; adult contemporary; country pop; vocal jazz; jazz pop; jazz and blues; singer/songwriter,2062669
d4d17620-fd97-4574-92a8-a2cb7e72ce42,The Verve,rock; alternative rock; british; uk; britannique; britpop; space rock; neo-psychedelia; dream pop; english; england; wigan; rock and indie,2054439
1036b808-f58c-4a3e-b461-a2c4492ecf1b,Nicki Minaj,electronic; pop; rap; hip-hop; hip hop; r&b; a filk artist,2051684
f6f2326f-6b25-4170-b89d-e235b25508e8,Sigur Rós,rock; electronic; soundtrack; post-rock; instrumental; ambient; experimental; shoegazing; islande; islandais; iceland; icelandic; dream pop; ethereal; rock and indie; island; electonic; ambient pop; art pop,2048726
1fda852b-92e9-4562-82fa-c52820a77b23,The Pussycat Dolls,pop; electropop; dance-pop; pop and chart; r&b; contemporary r&b,2045355
ebee61b4-bbdd-4087-9bcb-d5aa099088ec,James Blunt,rock; pop; british; uk; folk rock; soft rock; acoustic rock; pop rock; piano rock; english; rhyming slang; pop and chart; singer/songwriter,2039872
606bf117-494f-4864-891f-09d63ff6aa4b,Rise Against,rock; punk; american; punk rock; usa; hardcore punk; pop rock; melodic hardcore; rock and indie; nervous breakdown,2030682
708cad63-631f-4a77-92fe-c046bb02d0c3,Phoenix,romanian; romanian band,2030349
7e9bd05a-117f-4cce-87bc-e011527a8b18,Miley Cyrus,rock; pop; miley-cyrus,2024192
07cc14fb-4784-4a25-804b-2686ed5ef52c,The Game,rap; american; hip hop; soul and reggae,2015445
cf15719f-51f9-4db8-a15d-5eed9664ce69,Lupe Fiasco,hip-hop; hip hop; pop rap; rapper; hip hop rnb and dance hall; abstract hip hop; conscious hip hop; political hip hop,2011760
fbd2a255-1d57-4d31-ac11-65b671c19958,No Doubt,rock; pop; alternative rock; american; ska; ska punk; pop rock; third wave ska; gwen stefani; rock and indie; united states; tony kanal; c’était mieux avant; pop reggae,2011380
1138a764-2212-4d0a-b02d-0dc14df91e08,Akon,pop; american; hip hop; electropop; dance-pop; pop rap; hip hop rnb and dance hall; dangerous; r&b; contemporary r&b; senegalese-american,1999310
1c70a3fc-fa3c-4be1-8b55-c3192db8a884,Röyksopp,electronic; norwegian; electronica; european; dance and electronica; gratuitous swedish ø,1995533
d262ea27-3ffe-40f7-b922-85c42d625e67,Pitbull,hip hop; hiphop; electropop; eurodance; southern hip hop; dance-pop; pop rap; latin pop; latin; hip house; electro house; maltido; pitbull; global warming meltdown,1987688
854a1807-025b-42a8-ba8c-2a39717f1d25,Breaking Benjamin,alternative rock; hard rock; post-grunge; alternative metal,1984187
09885b8e-f235-4b80-a02a-055539493173,The All‐American Rejects,pop; alternative; pop punk; pop and chart; pop/rock,1984177
437a0e49-c6ae-42f6-a6c1-84f25ed366bc,Bon Iver,electronic; folk; alternative; indie folk; contemporary folk; sophisti-pop; singer/songwriter; art pop,1975644
94b0fb9d-a066-4823-b2ec-af1d324bcfcf,The Velvet Underground,rock; american; usa; américain; art rock; experimental rock; pop rock; garage rock; protopunk; noise rock; classic pop and rock; proto-punk; pop/rock,1974564
9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,Joy Division,synthpop; 70s; 80s; punk rock; british; post-punk; new wave; uk; britannique; goth; alternative dance; english; england; manchester; rock and indie,1970455
a670e05a-cea8-4b37-bce9-d82daf1a0fa4,Feist,electronic; folk; canadian; canada; canadien; indie; indie pop; chamber pop; rock and indie; singer/songwriter; art pop,1966716
a0327dc2-dc76-44d5-aec6-47cd2dff1469,Counting Crows,rock; alternative rock; american; usa; folk rock; americana; américain; pop rock; rock and indie,1957980
2fddb92d-24b2-46a5-bf28-3aed46f4684c,Kylie Minogue,electronic; pop; house; death metal; australian; soul; synth-pop; electropop; eurodance; dance-pop; hi-nrg; europop; chamber pop; neighbours; australia; pop and chart; nu disco,1951310
01d3c51b-9b98-418a-8d8e-37f6fab59d8c,Sufjan Stevens,american; singer-songwriter; usa; folk rock; indie; multi-instrumentalist; américain; indie pop; indie folk; chamber pop; rock and indie; chamber folk; singer/songwriter; art pop,1949861
cfbc0924-0035-4d6c-8197-f024653af823,Nas,hip hop; hiphop; us; hip hop rnb and dance hall; the lost prophecy; boom bap; east coast hip hop; hardcore hip hop,1946249
4bd95eea-b9f6-4d70-a36c-cfea77431553,Alice in Chains,rock; alternative rock; heavy metal; metal; american; grunge; hard rock; usa; alternative; américain; acoustic rock; alternative metal; glam metal,1935913
0638ba22-040f-438d-83a5-9b670c4adaf5,Ludacris,rap; american; hip-hop; hip hop; southern hip hop; pop rap; dirty south; hip hop rnb and dance hall; trap rap,1935692
34c63966-445c-4613-afe1-4f0e1e53ae9a,Fatboy Slim,trip-hop; electronic; big beat; dance; british; uk; britannique; english; trip hop; 1998; classic pop and rock,1932588
33ca19f4-18c8-4411-98df-ac23890ce9f5,Ellie Goulding,synthpop; pop; drum and bass; electropop; chamber pop; film soundtrack; a filk artist,1924069
c5c2ea1c-4bde-4f4d-bd0b-47b200bf99d6,The xx,british; uk; britannique; indie pop; english,1923598
c544ed4d-2390-4442-a83e-1ea2883b09c8,Lynyrd Skynyrd,rock; american; hard rock; blues rock; southern rock; acoustic rock; boogie rock; classic pop and rock; lynyrd skynyrd,1922165
c296e10c-110a-4103-9e77-47bfebb7fb2e,Bob Marley & The Wailers,ska; reggae; jamaican; soul; ambient dub; roots reggae; rocksteady; classic pop and rock; soul and reggae; bob-marley; the wailers; do not split; jamaican ska; split or merge to “the wailers” (keeping ac); soul shakedown party (silk’s downunder mix),1921015
afdb7919-059d-43c1-b668-ba1d265e7e42,Marvin Gaye,pop; american; funk; soul; rnb; sexual; soul and reggae; pop soul; smooth soul; the very best of; death by murder; death by gun; multiple ipi; contemporary r&b; rhythm & blues,1920878
d1353a0c-26fb-4318-a116-defde9c7c9ad,Dido,downtempo; synthpop; pop; uk; singer; electropop; dance-pop; trip hop; united kingdom; classic pop and rock,1918740
811900b2-68fc-4d41-8bad-69b7a1f4d628,Nelly,rap; hip-hop; hip hop; rnb; southern hip hop; pop rap; hip hop rnb and dance hall; contemporary r&b,1907134
6d7b7cd4-254b-4c25-83f6-dd20f98ceacd,M83,electronic; soundtrack; synthpop; shoegaze; ambient; french; score; electronic music; space rock; dream pop; film score; synth pop; dance and electronica; ambient music; synthwave,1902351
daa09819-5da5-4c7a-8bef-eb372bb27ff1,Timbaland,pop; hip hop; electropop; dance-pop; pop rock; pop rap; hip hop rnb and dance hall; contemporary r&b,1896126
153c9281-268f-4cf3-8938-f5a4593e5df4,Soundgarden,rock; alternative rock; 80s; 90s; metal; american; grunge; hard rock; usa; alternative metal; male vocalists; alternative-rock / grunge,1884282
b7539c32-53e7-4908-bda3-81449c367da6,Lana Del Rey,electronic; pop; remix; alternative; indie pop; trip hop; sadcore; pop. alternative; next; indie/dream-pop,1881065
6de0f914-3e60-4418-be3b-42e0feb6eb4d,Jason Derulo,rock; pop; dance; electropop; dance-pop; r&b; contemporary r&b,1872933
db4624cf-0e44-481e-a9dc-2142b833ec2f,Robbie Williams,rock; pop; dance; british; britpop; swing; dance-pop; adult contemporary; pop rock; pop and chart; standards,1860870
